id,permanent,name,picture,active
"2335",false,"64060154",,true
"2336",false,"64060155",,true
"2337",false,"64060156",,true
"2338",false,"64060157",,true
"2339",false,"64060158",,true
"2340",false,"64070001",,true
"2341",false,"64070002",,true
"2342",false,"64070003",,true
"2343",false,"64070005",,true
"2344",false,"64070006",,true
"2345",false,"64070007",,true
"2346",false,"64070008",,true
"2347",false,"64070009",,true
"2348",false,"64070010",,true
"2349",false,"64070011",,true
"2350",false,"64070012",,true
"2351",false,"64070013",,true
"2352",false,"64070014",,true
"2353",false,"64070015",,true
"2354",false,"64070016",,true
"2355",false,"64070017",,true
"2356",false,"64070018",,true
"2357",false,"64070019",,true
"2358",false,"64070020",,true
"2359",false,"64070021",,true
"2360",false,"64070022",,true
"2361",false,"64070023",,true
"2362",false,"64070024",,true
"2363",false,"64070025",,true
"2364",false,"64070026",,true
"2365",false,"64070027",,true
"2366",false,"64070028",,true
"2367",false,"64070029",,true
"2368",false,"64070030",,true
"2369",false,"64070031",,true
"2370",false,"64070032",,true
"2371",false,"64070033",,true
"2372",false,"64070034",,true
"2373",false,"64070035",,true
"2374",false,"64070036",,true
"2375",false,"64070037",,true
"2376",false,"64070038",,true
"2377",false,"64070039",,true
"2378",false,"64070040",,true
"2379",false,"64070041",,true
"2380",false,"64070042",,true
"2381",false,"64070043",,true
"2382",false,"64070044",,true
"2383",false,"64070045",,true
"2384",false,"64070046",,true
"2385",false,"64070047",,true
"2386",false,"64070048",,true
"2387",false,"64070049",,true
"2388",false,"64070050",,true
"2389",false,"64070051",,true
"2390",false,"64070052",,true
"2391",false,"64070053",,true
"2392",false,"64070054",,true
"2393",false,"64070055",,true
"2394",false,"64070056",,true
"2395",false,"64070057",,true
"2396",false,"64070058",,true
"2397",false,"64070059",,true
"2398",false,"64070060",,true
"2399",false,"64070061",,true
"2400",false,"64070062",,true
"2401",false,"64070063",,true
"2402",false,"64070064",,true
"2403",false,"64070065",,true
"2404",false,"64070066",,true
"2405",false,"64070067",,true
"2406",false,"64070068",,true
"2407",false,"64070069",,true
"2408",false,"64070070",,true
"2409",false,"64070071",,true
"2410",false,"64070072",,true
"2411",false,"64070073",,true
"2412",false,"64070074",,true
"2413",false,"64070075",,true
"2414",false,"64070076",,true
"2415",false,"64070077",,true
"2416",false,"64070078",,true
"2417",false,"64070079",,true
"2418",false,"64070080",,true
"2419",false,"64070081",,true
"2420",false,"64070082",,true
"2421",false,"64070083",,true
"2422",false,"64070084",,true
"2423",false,"64070085",,true
"2424",false,"64070086",,true
"2425",false,"64070087",,true
"2426",false,"64070088",,true
"2427",false,"64070089",,true
"2428",false,"64070090",,true
"2429",false,"64070091",,true
"2430",false,"64070092",,true
"2431",false,"64070093",,true
"2432",false,"64070094",,true
"2433",false,"64070095",,true
"2434",false,"64070096",,true
"2435",false,"64070097",,true
"2436",false,"64070098",,true
"2437",false,"64070099",,true
"2438",false,"64070100",,true
"2439",false,"64070101",,true
"2440",false,"64070102",,true
"2441",false,"64070103",,true
"2442",false,"64070104",,true
"2443",false,"64070105",,true
"2444",false,"64070106",,true
"2445",false,"64070107",,true
"2446",false,"64070108",,true
"2447",false,"64070109",,true
"2448",false,"64070110",,true
"2449",false,"64070111",,true
"2450",false,"64070112",,true
"2451",false,"64070113",,true
"2452",false,"64070114",,true
"2453",false,"64070118",,true
"2454",false,"64070119",,true
"2455",false,"64070120",,true
"2456",false,"64070121",,true
"2457",false,"64070122",,true
"2458",false,"64080001",,true
"2459",false,"64080002",,true
"2460",false,"64080003",,true
"2461",false,"64080004",,true
"2462",false,"64080005",,true
"2463",false,"64080006",,true
"2464",false,"64080007",,true
"2465",false,"64080008",,true
"2466",false,"64080009",,true
"2467",false,"64080010",,true
"2468",false,"64080011",,true
"2469",false,"64080012",,true
"2470",false,"64080013",,true
"2471",false,"64080014",,true
"2472",false,"64080015",,true
"2473",false,"64080016",,true
"2474",false,"64080017",,true
"2475",false,"64080018",,true
"2476",false,"64080019",,true
"2477",false,"64080020",,true
"2478",false,"64080021",,true
"2479",false,"64080022",,true
"2480",false,"64080023",,true
"2481",false,"64080024",,true
"2482",false,"64080025",,true
"2483",false,"64080026",,true
"2484",false,"64080027",,true
"2485",false,"64080028",,true
"2486",false,"64080029",,true
"2487",false,"64080030",,true
"2488",false,"64080031",,true
"2489",false,"64080032",,true
"2490",false,"64080033",,true
"2491",false,"64080034",,true
"2492",false,"64080037",,true
"2493",false,"64080038",,true
"2494",false,"64080039",,true
"2495",false,"64080040",,true
"2496",false,"64080041",,true
"2497",false,"64080042",,true
"2498",false,"64080043",,true
"2499",false,"64080044",,true
"2500",false,"64080045",,true
"2501",false,"64080046",,true
"2502",false,"64080047",,true
"2503",false,"64080048",,true
"2504",false,"64080049",,true
"2505",false,"64080050",,true
"2506",false,"64080051",,true
"2507",false,"64080052",,true
"2508",false,"64080053",,true
"2509",false,"64080054",,true
"2510",false,"64080055",,true
"2511",false,"64080056",,true
"2512",false,"64080057",,true
"2513",false,"64080058",,true
"2514",false,"64080059",,true
"2515",false,"64080060",,true
"2516",false,"64080061",,true
"2517",false,"64080062",,true
"2518",false,"64080063",,true
"2519",false,"64080064",,true
"2520",false,"64080065",,true
"2521",false,"64080066",,true
"2522",false,"64080067",,true
"2523",false,"64080068",,true
"2524",false,"64080069",,true
"2525",false,"64080070",,true
"2526",false,"64080071",,true
"2527",false,"64080072",,true
"2528",false,"64080073",,true
"2529",false,"64080074",,true
"2530",false,"64080075",,true
"2531",false,"64080076",,true
"2532",false,"64080077",,true
"2533",false,"64080078",,true
"2534",false,"64080079",,true
"2535",false,"64080080",,true
"2536",false,"64080081",,true
"2537",false,"64080082",,true
"2538",false,"64080083",,true
"2539",false,"64080084",,true
"2540",false,"64080085",,true
"2541",false,"64080086",,true
"2542",false,"64080087",,true
"2543",false,"64080088",,true
"2544",false,"64080089",,true
"2545",false,"64080090",,true
"2546",false,"64080091",,true
"2547",false,"64080092",,true
"2548",false,"64080093",,true
"2549",false,"64080094",,true
"2550",false,"64080095",,true
"2551",false,"64080096",,true
"2552",false,"64080097",,true
"2553",false,"64080098",,true
"2554",false,"64080099",,true
"2555",false,"64080100",,true
"2556",false,"64080101",,true
"2557",false,"64080102",,true
"2558",false,"64080103",,true
"2559",false,"64080104",,true
"2560",false,"64080105",,true
"2561",false,"64080106",,true
"2562",false,"64080107",,true
"2563",false,"64080108",,true
"2564",false,"64080109",,true
"2565",false,"64080110",,true
"2566",false,"64080111",,true
"2567",false,"64080112",,true
"2568",false,"64080113",,true
"2569",false,"64080114",,true
"2570",false,"64080115",,true
"2571",false,"64080116",,true
"2572",false,"64080117",,true
"2573",false,"64080118",,true
"2574",false,"64080119",,true
"2575",false,"64080120",,true
"2576",false,"64080121",,true
"2577",false,"64080122",,true
"2578",false,"64080123",,true
"2579",false,"64080124",,true
"2580",false,"64080125",,true
"2581",false,"64080126",,true
"2582",false,"64080127",,true
"2583",false,"64080128",,true
"2584",false,"64080129",,true
"2585",false,"64080130",,true
"2586",false,"64080131",,true
"2587",false,"64080132",,true
"2588",false,"64080133",,true
"2589",false,"64080134",,true
"2590",false,"64080135",,true
"2591",false,"64080136",,true
"2592",false,"64080137",,true
"2593",false,"64080138",,true
"2594",false,"64080139",,true
"2595",false,"64080140",,true
"2596",false,"64080141",,true
"2597",false,"64080142",,true
"2598",false,"64080143",,true
"2599",false,"64080144",,true
"2600",false,"64080145",,true
"2601",false,"64080146",,true
"2602",false,"64080147",,true
"2603",false,"64080148",,true
"2604",false,"64080149",,true
"2605",false,"64080150",,true
"2606",false,"64080151",,true
"2607",false,"64080152",,true
"2608",false,"64080153",,true
"2609",false,"64080154",,true
"2610",false,"64080155",,true
"2611",false,"64080156",,true
"2612",false,"64080157",,true
"2613",false,"64080158",,true
"2614",false,"64080159",,true
"2615",false,"64090001",,true
"2616",false,"64090002",,true
"2617",false,"64090003",,true
"2618",false,"64090004",,true
"2619",false,"64090005",,true
"2620",false,"64090006",,true
"2621",false,"64090007",,true
"2622",false,"64090008",,true
"2623",false,"64090009",,true
"2624",false,"64090010",,true
"2625",false,"64090011",,true
"2626",false,"64090012",,true
"2627",false,"64090013",,true
"2628",false,"64090014",,true
"2629",false,"64090015",,true
"2630",false,"64090016",,true
"2631",false,"64090017",,true
"2632",false,"64090018",,true
"2633",false,"64090019",,true
"2634",false,"64090020",,true
"2635",false,"64090021",,true
"2636",false,"64090022",,true
"2637",false,"64090023",,true
"2638",false,"64090024",,true
"2639",false,"64090025",,true
"2640",false,"64090026",,true
"2641",false,"64090027",,true
"2642",false,"64090028",,true
"2643",false,"64090029",,true
"2644",false,"64090030",,true
"2645",false,"64090031",,true
"2646",false,"64090032",,true
"2647",false,"64090033",,true
"2648",false,"64090034",,true
"2649",false,"64090035",,true
"2650",false,"64090036",,true
"2651",false,"64090037",,true
"2652",false,"64090038",,true
"2653",false,"64090039",,true
"2654",false,"64090040",,true
"2655",false,"64090041",,true
"2656",false,"64090042",,true
"2657",false,"64090043",,true
"2658",false,"64090044",,true
"2659",false,"64090045",,true
"2660",false,"64090046",,true
"2661",false,"64090047",,true
"2662",false,"64090048",,true
"2663",false,"64090049",,true
"2664",false,"64090050",,true
"2665",false,"64090051",,true
"2666",false,"64090052",,true
"2667",false,"64090053",,true
"2668",false,"64090054",,true
"2669",false,"64090055",,true
"2670",false,"64090056",,true
"2671",false,"64090057",,true
"2672",false,"64090058",,true
"2673",false,"64090059",,true
"2674",false,"64090060",,true
"2675",false,"64090061",,true
"2676",false,"64090062",,true
"2677",false,"64100001",,true
"2678",false,"64100002",,true
"2679",false,"64100003",,true
"2680",false,"64100004",,true
"2681",false,"64100005",,true
"2682",false,"64100006",,true
"2683",false,"64100007",,true
"2684",false,"64100008",,true
"2685",false,"64100009",,true
"2686",false,"64100010",,true
"2687",false,"64100011",,true
"2688",false,"64100012",,true
"2689",false,"64100013",,true
"2690",false,"64100014",,true
"2691",false,"64100015",,true
"2692",false,"64100016",,true
"2693",false,"64100017",,true
"2694",false,"64100018",,true
"2695",false,"64100019",,true
"2696",false,"64100020",,true
"2697",false,"64100021",,true
"2698",false,"64100022",,true
"2699",false,"64100023",,true
"2700",false,"64100024",,true
"2701",false,"64100025",,true
"2702",false,"64100026",,true
"2703",false,"64100027",,true
"2704",false,"64100028",,true
"2705",false,"64100029",,true
"2706",false,"64100030",,true
"2707",false,"64100031",,true
"2708",false,"64100032",,true
"2709",false,"64100033",,true
"2710",false,"64100034",,true
"2711",false,"64100035",,true
"2712",false,"64100036",,true
"2713",false,"64100037",,true
"2714",false,"64100038",,true
"2715",false,"64100039",,true
"2716",false,"64100040",,true
"2717",false,"64100041",,true
"2718",false,"64100042",,true
"2719",false,"64100043",,true
"2720",false,"64100044",,true
"2721",false,"64100045",,true
"2722",false,"64100046",,true
"2723",false,"64100047",,true
"2724",false,"64100048",,true
"2725",false,"64100049",,true
"2726",false,"64100050",,true
"2727",false,"64100051",,true
"2728",false,"64100052",,true
"2729",false,"64100053",,true
"2730",false,"64100054",,true
"2731",false,"64100055",,true
"2732",false,"64100056",,true
"2733",false,"64100057",,true
"2734",false,"64100058",,true
"2735",false,"64100059",,true
"2736",false,"64100060",,true
"2737",false,"64100061",,true
"2738",false,"64100062",,true
"2739",false,"64100063",,true
"2740",false,"64100064",,true
"2741",false,"64100065",,true
"2742",false,"64100066",,true
"2743",false,"64100067",,true
"2744",false,"64100068",,true
"2745",false,"64100069",,true
"2746",false,"64100070",,true
"2747",false,"64100071",,true
"2748",false,"64100072",,true
"2749",false,"64100073",,true
"2750",false,"64100074",,true
"2751",false,"64100075",,true
"2752",false,"64100076",,true
"2753",false,"64100077",,true
"2754",false,"64100078",,true
"2755",false,"64100079",,true
"2756",false,"64100080",,true
"2757",false,"64100081",,true
"2758",false,"64100082",,true
"2759",false,"64100083",,true
"2760",false,"64100084",,true
"2761",false,"64100085",,true
"2762",false,"64100086",,true
"2763",false,"64100087",,true
"2764",false,"64100088",,true
"2765",false,"64100089",,true
"2766",false,"64100090",,true
"2767",false,"64100091",,true
"2768",false,"64100092",,true
"2769",false,"64100093",,true
"2770",false,"64100094",,true
"2771",false,"64100095",,true
"2772",false,"64100096",,true
"2773",false,"64100097",,true
"2774",false,"64100098",,true
"2775",false,"64100099",,true
"2776",false,"64100100",,true
"2777",false,"64100101",,true
"2778",false,"64100102",,true
"2779",false,"64100103",,true
"2780",false,"64100104",,true
"2781",false,"64100105",,true
"2782",false,"64100106",,true
"2783",false,"64100107",,true
"2784",false,"64100108",,true
"2785",false,"64100109",,true
"2786",false,"64100110",,true
"2787",false,"64100111",,true
"2788",false,"64100112",,true
"2789",false,"64100113",,true
"2790",false,"64100114",,true
"2791",false,"64100115",,true
"2792",false,"64100116",,true
"2793",false,"64100117",,true
"2794",false,"64100118",,true
"2795",false,"64100119",,true
"2796",false,"64100120",,true
"2797",false,"64100121",,true
"2798",false,"64100122",,true
"2799",false,"64100123",,true
"2800",false,"64100124",,true
"2801",false,"64100125",,true
"2802",false,"64100126",,true
"2803",false,"64100127",,true
"2804",false,"64100128",,true
"2805",false,"64100129",,true
"2806",false,"64100130",,true
"2807",false,"64100131",,true
"2808",false,"64100132",,true
"2809",false,"64100133",,true
"2810",false,"64100134",,true
"2811",false,"64100135",,true
"2812",false,"64100136",,true
"2813",false,"64100137",,true
"2814",false,"64100138",,true
"2815",false,"64100139",,true
"2816",false,"64100140",,true
"2817",false,"64100141",,true
"2818",false,"64100142",,true
"2819",false,"64100143",,true
"2820",false,"64100144",,true
"2821",false,"64100145",,true
"2822",false,"64100146",,true
"2823",false,"64100147",,true
"2824",false,"64100148",,true
"2825",false,"64100149",,true
"2826",false,"64100150",,true
"2827",false,"64100151",,true
"2828",false,"64100152",,true
"2829",false,"64100153",,true
"2830",false,"64100154",,true
"2831",false,"64100155",,true
"2832",false,"64100156",,true
"2833",false,"64100157",,true
"2834",false,"64100158",,true
"2835",false,"64100159",,true
"2836",false,"64100160",,true
"2837",false,"64100161",,true
"2838",false,"64100163",,true
"2839",false,"64100165",,true
"2840",false,"64110001",,true
"2841",false,"64110002",,true
"2842",false,"64110003",,true
"2843",false,"64110004",,true
"2844",false,"64110005",,true
"2845",false,"64110006",,true
"2846",false,"64110007",,true
"2847",false,"64110008",,true
"2848",false,"64110009",,true
"2849",false,"64110010",,true
"2850",false,"64110011",,true
"2851",false,"64110012",,true
"2852",false,"64110013",,true
"2853",false,"64110014",,true
"2854",false,"64110015",,true
"2855",false,"64110016",,true
"2856",false,"64110017",,true
"2857",false,"64110018",,true
"2858",false,"64110019",,true
"2859",false,"64110020",,true
"2860",false,"64110021",,true
"2861",false,"64110022",,true
"2862",false,"64110023",,true
"2863",false,"64110024",,true
"2864",false,"64110025",,true
"2865",false,"64110026",,true
"2866",false,"64110027",,true
"2867",false,"64110028",,true
"2868",false,"64110029",,true
"2869",false,"64110030",,true
"2870",false,"64110031",,true
"2871",false,"64110032",,true
"2872",false,"64110033",,true
"2873",false,"64110034",,true
"2874",false,"64110035",,true
"2875",false,"64110036",,true
"2876",false,"64110037",,true
"2877",false,"64110038",,true
"2878",false,"64110039",,true
"2879",false,"64110040",,true
"2880",false,"64110041",,true
"2881",false,"64110042",,true
"2882",false,"64110043",,true
"2883",false,"64110044",,true
"2884",false,"64110045",,true
"2885",false,"64110046",,true
"2886",false,"64110047",,true
"2887",false,"64110048",,true
"2888",false,"64110049",,true
"2889",false,"64110050",,true
"2890",false,"64110051",,true
"2891",false,"64110052",,true
"2892",false,"64110053",,true
"2893",false,"64110054",,true
"2894",false,"64110055",,true
"2895",false,"64110056",,true
"2896",false,"64110057",,true
"2897",false,"64110058",,true
"2898",false,"64110059",,true
"2899",false,"64110060",,true
"2900",false,"64110061",,true
"2901",false,"64110062",,true
"2902",false,"64110063",,true
"2903",false,"64110064",,true
"2904",false,"64110065",,true
"2905",false,"64110066",,true
"2906",false,"64110067",,true
"2907",false,"64110068",,true
"2908",false,"64110069",,true
"2909",false,"64110070",,true
"2910",false,"64110071",,true
"2911",false,"64110072",,true
"2912",false,"64110073",,true
"2913",false,"64110074",,true
"2914",false,"64110075",,true
"2915",false,"64110076",,true
"2916",false,"64110077",,true
"2917",false,"64110078",,true
"2918",false,"64110079",,true
"2919",false,"64110080",,true
"2920",false,"64110081",,true
"2921",false,"64110082",,true
"2922",false,"64110083",,true
"2923",false,"64110084",,true
"2924",false,"64110085",,true
"2925",false,"64110086",,true
"2926",false,"64110087",,true
"2927",false,"64110088",,true
"2928",false,"64110089",,true
"2929",false,"64110090",,true
"2930",false,"64110091",,true
"2931",false,"64110092",,true
"2932",false,"64110093",,true
"2933",false,"64110094",,true
"2934",false,"64110095",,true
"2935",false,"64110096",,true
"2936",false,"64110097",,true
"2937",false,"64110098",,true
"2938",false,"64110099",,true
"2939",false,"64110100",,true
"2940",false,"64110101",,true
"2941",false,"64110102",,true
"2942",false,"64110103",,true
"2943",false,"64110104",,true
"2944",false,"64110105",,true
"2945",false,"64110106",,true
"2946",false,"64110107",,true
"2947",false,"64110108",,true
"2948",false,"64110109",,true
"2949",false,"64110110",,true
"2950",false,"64110111",,true
"2951",false,"64110112",,true
"2952",false,"64120001",,true
"2953",false,"64120002",,true
"2954",false,"64120003",,true
"2955",false,"64120004",,true
"2956",false,"64120005",,true
"2957",false,"64120006",,true
"2958",false,"64120007",,true
"2959",false,"64120008",,true
"2960",false,"64120009",,true
"2961",false,"64120010",,true
"2962",false,"64120011",,true
"2963",false,"64120012",,true
"2964",false,"64120013",,true
"2965",false,"64120014",,true
"2966",false,"64120015",,true
"2967",false,"64120016",,true
"2968",false,"64120017",,true
"2969",false,"64120018",,true
"2970",false,"64120019",,true
"2971",false,"64120020",,true
"2972",false,"64120021",,true
"2973",false,"64120022",,true
"2974",false,"64120023",,true
"2975",false,"64120024",,true
"2976",false,"64120025",,true
"2977",false,"64120026",,true
"2978",false,"64120027",,true
"2979",false,"64120028",,true
"2980",false,"64120029",,true
"2981",false,"64120030",,true
"2982",false,"64120031",,true
"2983",false,"64120032",,true
"2984",false,"64120033",,true
"2985",false,"64120034",,true
"2986",false,"64120035",,true
"2987",false,"64120036",,true
"2988",false,"64120037",,true
"2989",false,"64120038",,true
"2990",false,"64120039",,true
"2991",false,"64120040",,true
"2992",false,"64120041",,true
"2993",false,"64120042",,true
"2994",false,"64120043",,true
"2995",false,"64120044",,true
"2996",false,"64120045",,true
"2997",false,"64120046",,true
"2998",false,"64120047",,true
"2999",false,"64120048",,true
"3000",false,"64120049",,true
"3001",false,"64120050",,true
"3002",false,"64120051",,true
"3003",false,"64120052",,true
"3004",false,"64120053",,true
"3005",false,"64120054",,true
"3006",false,"64120055",,true
"3007",false,"64120056",,true
"3008",false,"64120057",,true
"3009",false,"64120058",,true
"3010",false,"64120059",,true
"3011",false,"64120060",,true
"3012",false,"64120061",,true
"3013",false,"64120062",,true
"3014",false,"64120063",,true
"3015",false,"64120064",,true
"3016",false,"64120065",,true
"3017",false,"64120066",,true
"3018",false,"64120067",,true
"3019",false,"64120069",,true
"3020",false,"64120070",,true
"3021",false,"64120071",,true
"3022",false,"64120072",,true
"3023",false,"64120074",,true
"3024",false,"64120075",,true
"3025",false,"64120076",,true
"3026",false,"64120077",,true
"3027",false,"64120078",,true
"3028",false,"64120079",,true
"3029",false,"64120080",,true
"3030",false,"64120081",,true
"3031",false,"64120082",,true
"3032",false,"64120083",,true
"3033",false,"64120084",,true
"3034",false,"64120085",,true
"3035",false,"64120090",,true
"3036",false,"64120091",,true
"3037",false,"64120092",,true
"3038",false,"64120093",,true
"3039",false,"64120094",,true
"3040",false,"64130001",,true
"3041",false,"64130002",,true
"3042",false,"64130003",,true
"3043",false,"64130004",,true
"3044",false,"64130005",,true
"3045",false,"64130006",,true
"3046",false,"64130007",,true
"3047",false,"64130008",,true
"3048",false,"64130009",,true
"3049",false,"64130010",,true
"3050",false,"64130011",,true
"3051",false,"64130012",,true
"3052",false,"64130013",,true
"3053",false,"64130014",,true
"3054",false,"64130015",,true
"3055",false,"64130016",,true
"3056",false,"64130017",,true
"3057",false,"64130018",,true
"3058",false,"64130019",,true
"3059",false,"64130020",,true
"3060",false,"64130021",,true
"3061",false,"64130022",,true
"3062",false,"64130023",,true
"3063",false,"64130024",,true
"3064",false,"64130025",,true
"3065",false,"64130026",,true
"3066",false,"64130027",,true
"3067",false,"64130028",,true
"3068",false,"64130029",,true
"3069",false,"64130030",,true
"3070",false,"64130031",,true
"3071",false,"64130032",,true
"3072",false,"64130033",,true
"3073",false,"64130034",,true
"3074",false,"64130035",,true
"3075",false,"64130036",,true
"3076",false,"64130037",,true
"3077",false,"64130038",,true
"3078",false,"64130039",,true
"3079",false,"64130040",,true
"3080",false,"64130041",,true
"3081",false,"64130042",,true
"3082",false,"64130043",,true
"3083",false,"64130044",,true
"3084",false,"64130045",,true
"3085",false,"64130046",,true
"3086",false,"64130047",,true
"3087",false,"64130048",,true
"3088",false,"64130049",,true
"3089",false,"64130050",,true
"3090",false,"64130051",,true
"3091",false,"64130052",,true
"3092",false,"64130053",,true
"3093",false,"64130054",,true
"3094",false,"64130055",,true
"3095",false,"64130056",,true
"3096",false,"64130057",,true
"3097",false,"64130058",,true
"3098",false,"64130059",,true
"3099",false,"64130060",,true
"3100",false,"64130061",,true
"3101",false,"64130062",,true
"3102",false,"64130063",,true
"3103",false,"64130064",,true
"3104",false,"64130065",,true
"3105",false,"64130066",,true
"3106",false,"64130067",,true
"3107",false,"64130068",,true
"3108",false,"64130069",,true
"3109",false,"64130070",,true
"3110",false,"64130071",,true
"3111",false,"64130072",,true
"3112",false,"64130073",,true
"3113",false,"64130074",,true
"3114",false,"64130075",,true
"3115",false,"64140001",,true
"3116",false,"64140002",,true
"3117",false,"64140003",,true
"3118",false,"64140004",,true
"3119",false,"64140005",,true
"3120",false,"64140006",,true
"3121",false,"64140007",,true
"3122",false,"64140008",,true
"3123",false,"64140009",,true
"3124",false,"64140010",,true
"3125",false,"64140011",,true
"3126",false,"64140012",,true
"3127",false,"64140013",,true
"3128",false,"64140014",,true
"3129",false,"64140015",,true
"3130",false,"64140016",,true
"3131",false,"64140017",,true
"3132",false,"64140018",,true
"3133",false,"64140019",,true
"3134",false,"64140020",,true
"3135",false,"64140021",,true
"3136",false,"64140022",,true
"3137",false,"64140023",,true
"3138",false,"64140024",,true
"3139",false,"64140025",,true
"3140",false,"64140026",,true
"3141",false,"64140027",,true
"3142",false,"64140028",,true
"3143",false,"64140029",,true
"3144",false,"64140030",,true
"3145",false,"64140031",,true
"3146",false,"64140032",,true
"3147",false,"64140033",,true
"3148",false,"64140034",,true
"3149",false,"64140035",,true
"3150",false,"64140036",,true
"3151",false,"64140037",,true
"3152",false,"64140038",,true
"3153",false,"64140039",,true
"3154",false,"64140040",,true
"3155",false,"64140041",,true
"3156",false,"64140042",,true
"3157",false,"64140043",,true
"3158",false,"64140044",,true
"3159",false,"64140045",,true
"3160",false,"64140046",,true
"3161",false,"64140047",,true
"3162",false,"64140048",,true
"3163",false,"64140049",,true
"3164",false,"64140050",,true
"3165",false,"64140051",,true
"3166",false,"64140052",,true
"3167",false,"64140053",,true
"3168",false,"64140054",,true
"3169",false,"64140055",,true
"3170",false,"64140056",,true
"3171",false,"64140057",,true
"3172",false,"64140058",,true
"3173",false,"64140059",,true
"3174",false,"64140060",,true
"3175",false,"64140061",,true
"3176",false,"64140062",,true
"3177",false,"64140063",,true
"3178",false,"64140064",,true
"3179",false,"64140065",,true
"3180",false,"64140066",,true
"3181",false,"64140067",,true
"3182",false,"64140068",,true
"3183",false,"64140069",,true
"3184",false,"64140070",,true
"3185",false,"64140071",,true
"3186",false,"64140072",,true
"3187",false,"64140073",,true
"3188",false,"64140074",,true
"3189",false,"64140075",,true
"3190",false,"64140076",,true
"3191",false,"64140077",,true
"3192",false,"64140078",,true
"3193",false,"64140079",,true
"3194",false,"64140080",,true
"3195",false,"64140081",,true
"3196",false,"64140082",,true
"3197",false,"64140083",,true
"3198",false,"64140084",,true
"3199",false,"64140085",,true
"3200",false,"64140086",,true
"3201",false,"64140087",,true
"3202",false,"64140088",,true
"3203",false,"64140089",,true
"3204",false,"64140090",,true
"3205",false,"64140091",,true
"3206",false,"64140092",,true
"3207",false,"64140093",,true
"3208",false,"64140094",,true
"3209",false,"64140095",,true
"3210",false,"64150001",,true
"3211",false,"64150002",,true
"3212",false,"64150003",,true
"3213",false,"64150004",,true
"3214",false,"64150005",,true
"3215",false,"64150006",,true
"3216",false,"64150007",,true
"3217",false,"64150008",,true
"3218",false,"64150009",,true
"3219",false,"64150010",,true
"3220",false,"64150011",,true
"3221",false,"64150012",,true
"3222",false,"64150013",,true
"3223",false,"64150014",,true
"3224",false,"64150015",,true
"3225",false,"64150016",,true
"3226",false,"64150017",,true
"3227",false,"64150018",,true
"3228",false,"64150019",,true
"3229",false,"64150020",,true
"3230",false,"64150021",,true
"3231",false,"64150022",,true
"3232",false,"64150023",,true
"3233",false,"64150024",,true
"3234",false,"64150025",,true
"3235",false,"64150026",,true
"3236",false,"64150027",,true
"3237",false,"64150028",,true
"3238",false,"64150029",,true
"3239",false,"64150030",,true
"3240",false,"64150031",,true
"3241",false,"64150032",,true
"3242",false,"64150033",,true
"3243",false,"64150034",,true
"3244",false,"64150035",,true
"3245",false,"64150036",,true
"3246",false,"64150037",,true
"3247",false,"64150038",,true
"3248",false,"64150039",,true
"3249",false,"64150040",,true
"3250",false,"64150041",,true
"3251",false,"64150042",,true
"3252",false,"64150043",,true
"3253",false,"64150044",,true
"3254",false,"64150045",,true
"3255",false,"64150046",,true
"3256",false,"64150047",,true
"3257",false,"64150048",,true
"3258",false,"64150049",,true
"3259",false,"64150050",,true
"3260",false,"64150051",,true
"3261",false,"64150052",,true
"3262",false,"64210001",,true
"3263",false,"64210002",,true
"3264",false,"64210003",,true
"3265",false,"64210004",,true
"3266",false,"64210005",,true
"3267",false,"64210006",,true
"3268",false,"64210007",,true
"3269",false,"64210008",,true
"3270",false,"64210009",,true
"3271",false,"64210010",,true
"3272",false,"64210011",,true
"3273",false,"64210012",,true
"3274",false,"64210013",,true
"3275",false,"64210014",,true
"3276",false,"64210015",,true
"3277",false,"64210016",,true
"3278",false,"64210017",,true
"3279",false,"64210018",,true
"3280",false,"64210019",,true
"3281",false,"64210020",,true
"3282",false,"64210021",,true
"3283",false,"64210022",,true
"3284",false,"64210023",,true
"3285",false,"64210024",,true
"3286",false,"64210025",,true
"3287",false,"64210026",,true
"3288",false,"64210027",,true
"3289",false,"64210028",,true
"3290",false,"64210029",,true
"3291",false,"64210030",,true
"3292",false,"64210031",,true
"3293",false,"64210032",,true
"3294",false,"64210033",,true
"3295",false,"64210034",,true
"3296",false,"64210035",,true
"3297",false,"64210036",,true
"3298",false,"64210037",,true
"3299",false,"64210038",,true
"3300",false,"64210039",,true
"3301",false,"64210040",,true
"3302",false,"64210041",,true
"3303",false,"64210042",,true
"3304",false,"64210043",,true
"3305",false,"64210044",,true
"3306",false,"64210045",,true
"3307",false,"64210046",,true
"3308",false,"64210047",,true
"3309",false,"64210048",,true
"3310",false,"64210049",,true
"3311",false,"64210050",,true
"3312",false,"64210051",,true
"3313",false,"64210052",,true
"3314",false,"64210053",,true
"3315",false,"64210054",,true
"3316",false,"64210055",,true
"3317",false,"64210056",,true
"3318",false,"64210057",,true
"3319",false,"64210058",,true
"3320",false,"64210059",,true
"3321",false,"64210060",,true
"3322",false,"64210061",,true
"3323",false,"64210062",,true
"3324",false,"64210063",,true
"3325",false,"64210064",,true
"3326",false,"64210065",,true
"3327",false,"64210066",,true
"3328",false,"64210067",,true
"3329",false,"64210068",,true
"3330",false,"64210069",,true
"3331",false,"64210070",,true
"3332",false,"64210071",,true
"3333",false,"64210072",,true
